dataset,model,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
mimic3_mort_hosp,RC-Iso,6,0.8520717752781944,0.07536534967682987,0.24007068582640156,0.037711599924961425,0.03136523757853872,9.941284283875238e-05,1.1700260948917888e-05
mimic3_mort_hosp,RC-Logit,6,0.851542016159851,0.07652495402909472,0.22837807982234204,9.048317650695026e-14,0.0044512840100876154,0.0007529987560166421,2.630134277769759e-05
mimic3_mort_hosp,RF-NoCal,6,0.8540088200057674,0.07672900931294335,0.22632053490848536,0.0,0.0657919424755634,0.002747276084891114,6.871819992035066e-05
mimic3_mort_hosp,CF-Iso,7,0.8532988063708595,0.07171443233645342,0.2539976042750338,0.10953588651149249,0.5964102879551674,0.0002202944846364832,6.735037744835368e-07
mimic3_mort_hosp,CF-Logit,7,0.8520367481365921,0.07240769470975117,0.24678600997669597,3.9467186407904364e-08,0.14355747350493578,0.0004436566353748031,8.406941857584384e-06
mimic3_mort_hosp,RC-Iso,7,0.8467490637610002,0.07248794773934221,0.24595118565488827,1.4788207291394073e-05,0.91706463195306,0.00016811032208954074,1.0204445066313898e-08
mimic3_mort_hosp,RC-Logit,7,0.8435209036268427,0.07376547592536836,0.23266182316073325,3.989880567489834e-06,0.5164206056027245,0.00025392946494021937,4.117723573706573e-06
mimic3_mort_hosp,RF-NoCal,7,0.8529663357076919,0.07464815721776655,0.22347981701026498,0.0,0.004816160400632471,0.0034502367085178904,2.920255835957657e-05
mimic3_mort_hosp,CF-Iso,8,0.8529129451235954,0.07190235019518437,0.26208056039398486,0.09697438178866191,0.6436021318306624,0.00010021712843847582,1.3816481033960273e-08
mimic3_mort_hosp,CF-Logit,8,0.8549721724425651,0.07279819261024488,0.25288670885641684,2.8266278206956486e-13,0.00023142872405564546,0.0008768443568308656,4.475517171388403e-05
mimic3_mort_hosp,RC-Iso,8,0.847289169563962,0.07309021041711568,0.2498897885079704,0.25293073738363037,0.8191615138945227,0.00015010427754361819,2.6884974795953473e-06
mimic3_mort_hosp,RC-Logit,8,0.8504510394867352,0.07302865979926826,0.2505214701888344,3.4638958368304884e-14,0.2750762308799505,0.0008472302730079529,2.4045070309217772e-05
mimic3_mort_hosp,RF-NoCal,8,0.8540232435867762,0.07525320935042235,0.22769136305454252,0.0,0.0020021018357606825,0.002973720416800412,2.5480692505049994e-05
mimic3_mort_hosp,CF-Iso,9,0.8537511288212879,0.07202116444146574,0.24738459178656125,0.21932066541004602,0.6606118241243948,6.951046232694478e-05,1.0778319056013936e-07
mimic3_mort_hosp,CF-Logit,9,0.8543828637841734,0.07255703624829701,0.24178477426380818,1.3100631690576847e-14,0.17557790997022404,0.000726598768265858,4.1534617616490175e-09
mimic3_mort_hosp,RC-Iso,9,0.8457761835918992,0.07302917771366614,0.23685093371222876,0.4134011557234938,0.5646500304831641,0.00010165673191817161,2.2467835506350944e-05
mimic3_mort_hosp,RC-Logit,9,0.8504952640125698,0.07351163978880719,0.23180924361396749,0.0,0.8957449892435894,0.0008953217626246074,5.2667864342428e-09
mimic3_mort_hosp,RF-NoCal,9,0.854591012355278,0.0743624765446224,0.22291806756499788,0.0,0.0040039207455490776,0.002087637235789744,2.0206757816328227e-05
