dataset,model,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
mimic3_mort_icu,RC-Iso,3,0.859349396033775,0.0524786605489373,0.235986148874752,1.1380546872663544e-06,0.3769623627905282,0.0001045842334909902,7.596852538301662e-06
mimic3_mort_icu,RC-Logit,3,0.8581712521611529,0.05428604781787317,0.20967318864729434,2.1332213773206377e-10,0.08710898824714164,0.0004247117477089165,2.1876978977130047e-07
mimic3_mort_icu,RF-NoCal,3,0.8654317947363921,0.05283247808035132,0.23083507428665018,3.349573951538787e-10,0.1331931474903434,0.0011357717398394495,1.8050802358025206e-05
mimic3_mort_icu,CF-Iso,4,0.85714456740262,0.05201632017525672,0.23478565915979677,0.0005776675174464785,0.11116667923441031,0.0004265717858884386,3.030105087779096e-06
mimic3_mort_icu,CF-Logit,4,0.869004221206138,0.05222351936563856,0.23173754288866377,0.0,0.9173091769167676,0.0010958508709670441,1.0299541392798179e-05
mimic3_mort_icu,RC-Iso,4,0.8510594631665631,0.05324785758081204,0.21666845900344367,0.0,0.07417266334658,2.282872269647486e-05,6.9295907733352e-06
mimic3_mort_icu,RC-Logit,4,0.8536670392182517,0.052978768751824605,0.2206270364308226,5.455543794496975e-10,0.19847755379501208,0.0003645517669202708,5.625777553150248e-06
mimic3_mort_icu,RF-NoCal,4,0.8671247882484633,0.05308064888923542,0.21912827331319218,1.0835673469600238e-09,0.3425157776470297,0.0010649653737813602,2.430681819392019e-05
mimic3_mort_icu,CF-Iso,5,0.8685967099479823,0.05173961356574782,0.20831392449990538,0.0003941144484873593,0.016296096091193858,0.00022068481848825598,4.079127067248148e-06
mimic3_mort_icu,CF-Logit,5,0.8689308442747254,0.05241995898618935,0.19790371926693884,0.0,0.7364829957224552,0.0013979183562393461,5.529810767382828e-06
mimic3_mort_icu,RC-Iso,5,0.8638607190558851,0.050666184258561564,0.2247388449228841,0.01072479749145161,0.16388277857925704,0.00020894851996220467,1.313567844388661e-06
mimic3_mort_icu,RC-Logit,5,0.8536131424191977,0.05286335383079767,0.19111917836620584,7.87148124459236e-14,0.316366747100126,0.00041775501329537594,6.898594871306016e-07
mimic3_mort_icu,RF-NoCal,5,0.8684969440198997,0.05153143091147079,0.21149940071809048,8.536660267566276e-11,0.04991397337092655,0.0008630986381214076,3.3270687994412198e-06
mimic3_mort_icu,CF-Iso,6,0.8569807564553067,0.054507777081667874,0.23156431758596352,1.8551794439547464e-06,0.3135492145733967,0.0007347670000331832,6.47207771052128e-06
mimic3_mort_icu,CF-Logit,6,0.8668295243964266,0.055049215350273566,0.22393126946518405,0.0,0.13005501343243242,0.001411308926107848,4.025762273267945e-05
mimic3_mort_icu,RC-Iso,6,0.8494053589535149,0.055402603248665167,0.21894930385593625,3.8308539784814855e-08,0.006756925720265447,0.00029075017251948773,3.9299304971511645e-05
mimic3_mort_icu,RC-Logit,6,0.8516083908061048,0.054922136634478765,0.225722790325515,1.406419425364902e-11,0.0009930194386277812,0.0005533259743145742,5.566364113251114e-05
mimic3_mort_icu,RF-NoCal,6,0.8571565346322617,0.055269089758665846,0.22083154039707042,4.474087766936918e-12,0.8785559260036336,0.0013481991211672238,6.54983527993609e-05
mimic3_mort_icu,CF-Iso,7,0.8638839321365339,0.053260333805621535,0.23515221414392828,4.037026046788128e-09,0.04363465257184431,0.0010896524472267719,3.8842862408326845e-06
mimic3_mort_icu,CF-Logit,7,0.866590212259065,0.053712961598127607,0.22865222925501172,0.0,0.8561081210051591,0.0018789869803653922,4.129304519144895e-05
mimic3_mort_icu,RC-Iso,7,0.8680883216750334,0.05321261990607762,0.23583741207291442,0.0,0.5972477396593023,0.0003333781245130608,1.1277463561523285e-05
mimic3_mort_icu,RC-Logit,7,0.8631526855642522,0.05393974402242599,0.22539550848925893,4.551914400963142e-15,0.03168825267918454,0.0006159983041669731,2.2720117792508297e-05
mimic3_mort_icu,RF-NoCal,7,0.8682363518030598,0.05454177345548919,0.21675003359270517,6.448175327022909e-13,0.792658043492431,0.0015004809257355392,5.929996126705625e-05
mimic3_mort_icu,CF-Iso,8,0.8715091103704966,0.051266350345647145,0.23375089661927595,3.1292589819820193e-05,0.010711807958522643,0.0005638032288015017,5.22631560426891e-06
mimic3_mort_icu,CF-Logit,8,0.8724397536278724,0.051445283766367644,0.23107648012058768,0.0,0.524106355808031,0.0010511063898726407,4.986636702065018e-06
mimic3_mort_icu,RC-Iso,8,0.8654120720952404,0.05128781385556398,0.23343009369263312,0.0933235966777698,0.10045227997600605,0.000185470281893281,5.187012167128552e-05
mimic3_mort_icu,RC-Logit,8,0.8647792868089899,0.05164894479696911,0.2280324740417501,1.2107674862704698e-09,0.6093889647154773,0.0002594389040178739,6.785581630665466e-06
mimic3_mort_icu,RF-NoCal,8,0.8677635138031177,0.051469347741547745,0.23071680951245566,8.515410598874951e-14,4.044141178792137e-06,0.0010299458957040528,1.4853095273097842e-05
mimic3_mort_icu,CF-Iso,9,0.871058306451139,0.050497536441006956,0.23432148634292815,0.00028026850463624964,0.0032359250623402126,0.00032668360080139147,4.856919453324826e-06
mimic3_mort_icu,CF-Logit,9,0.8680329578639967,0.05030540657400931,0.23723469204284875,0.0,0.3331915548450276,0.0010767291574388595,5.681393112993668e-06
mimic3_mort_icu,RC-Iso,9,0.858060985856734,0.051391664678361794,0.2207640966552855,0.0,0.788626959823781,5.472744226685232e-05,1.751383115872799e-06
mimic3_mort_icu,RC-Logit,9,0.8581013825967906,0.05022872308618571,0.23839742003151831,3.191569231120184e-10,0.3057057683458261,0.00035200232379693194,4.9190202939096055e-06
mimic3_mort_icu,RF-NoCal,9,0.8692776181494474,0.050804880486391,0.22966132372042236,7.847026362028942e-10,0.017704206584740298,0.0007928891072084218,1.0284167968294192e-06
