dataset,model,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
mimic3_los_3,RC-Iso,4,0.7261781364418136,0.2062029491823929,0.156332300170673,0.0185050457023489,0.2001554006960814,0.0005604214553225236,9.690787521864167e-07
mimic3_los_3,RC-Logit,4,0.7261707637369149,0.2065764061107705,0.15480432227802432,0.0002830002414806465,0.5480140521456929,0.0008615522483357988,3.4431569279223956e-05
mimic3_los_3,RF-NoCal,4,0.7296477472224523,0.20595664339330488,0.15734004637099885,1.5971902023181883e-08,1.5870583895980963e-08,0.001462592932598237,2.8625735303452337e-05
mimic3_los_3,CF-Iso,5,0.7142195845473008,0.21237090284016905,0.13691020241642116,0.01000529758276536,0.0010133641089487026,0.0005918004738211561,9.761401835460301e-05
mimic3_los_3,CF-Logit,5,0.7153782133374722,0.3402628612426843,-0.3828514175323736,0.0,0.0,0.12929405155823984,0.12085329048378904
mimic3_los_3,RC-Iso,5,0.7114977695598487,0.21350211486710785,0.1323128797780675,7.2217131489304975e-06,1.4828960213559576e-06,0.0008521635712395803,5.406020532662383e-06
mimic3_los_3,RC-Logit,5,0.712623600654631,0.21333543611828434,0.13299027355310755,6.809546571062697e-08,3.707073107497519e-07,0.0014718574972699297,0.00015152257228661368
mimic3_los_3,RF-NoCal,5,0.7148174633041824,0.2119987040148766,0.13842284376458303,0.0004214036265297594,0.16614509702574842,0.0008538295708832051,0.00014737040804394116
mimic3_los_3,CF-Iso,6,0.7171129340461229,0.20935838751728256,0.146687282709678,0.5204821577943897,0.30942633746652837,0.00020009520720423997,3.024936301587723e-07
mimic3_los_3,CF-Logit,6,0.7187698126510974,0.5069104976137566,-1.0660895379989332,0.0,0.0,0.29748631020477523,0.27418714863904947
mimic3_los_3,RC-Iso,6,0.7151838708790871,0.21066236771325075,0.14137245917903474,0.3178982892888016,0.12076087886504519,0.0002562905025809472,5.004683039135711e-06
mimic3_los_3,RC-Logit,6,0.715466716957434,0.2102138218121226,0.1432006635622458,0.16805446561618897,0.6632940886801556,0.00033874864198157764,2.7536551570694194e-05
mimic3_los_3,RF-NoCal,6,0.7167699491185059,0.2102181237699998,0.14318312944092693,0.008027732820028555,0.002114309127688823,0.0005955231508338241,8.015798954147158e-06
mimic3_los_3,CF-Iso,7,0.726039934000802,0.2072282490771955,0.15828434399967317,0.4565577515107373,0.9345837430943915,0.00023435118146619677,6.009423966519885e-05
mimic3_los_3,CF-Logit,7,0.7251402561659785,0.24799484067880057,-0.007300601805954043,0.0,0.0,0.04061652533800543,0.03175962868026843
mimic3_los_3,RC-Iso,7,0.7234722141880963,0.20816483676803485,0.1544801304037603,0.007370977453567518,0.19979970702706584,0.0005798745875744903,5.202001921039142e-05
mimic3_los_3,RC-Logit,7,0.724292718169809,0.20761929833007567,0.15669598777950422,0.2653402961180905,0.8895404595355575,0.00029980058235426314,1.4463840229353447e-05
mimic3_los_3,RF-NoCal,7,0.7259999929168521,0.20810020654831898,0.15474264416830663,4.7378369816275523e-07,1.4583738934558965e-05,0.001267552422717154,9.866382762367618e-05
mimic3_los_3,CF-Iso,8,0.7132769553819714,0.2108032741965212,0.14012585804543887,0.026711983490046,0.021494790043406112,0.0004993120318639258,8.660603456310241e-06
mimic3_los_3,CF-Logit,8,0.7124180712942554,0.38683897571053766,-0.5779301037021995,0.0,0.0,0.1760308960571698,0.15533711126376026
mimic3_los_3,RC-Iso,8,0.7116921257393027,0.21107123051885876,0.13903285456326087,0.04382229887553024,0.013930615972302357,0.00042316661182655783,7.330985487816578e-06
mimic3_los_3,RC-Logit,8,0.7108910959952148,0.21187452149873762,0.13575620174704683,0.03298582201598255,0.12256349333614243,0.0004973906578042253,3.496091430988715e-05
mimic3_los_3,RF-NoCal,8,0.7139474176729528,0.2105655005109842,0.14109574546587766,0.0032773362975359044,0.008259471912036158,0.000658249444236275,9.369421659659293e-07
mimic3_los_3,CF-Iso,9,0.7268119544279098,0.20674261871660782,0.15887286449591642,0.1954355948528521,0.8800697230522663,0.0003249262528815102,1.2775538035109977e-05
mimic3_los_3,CF-Logit,9,0.728012910683761,0.23428831171295983,0.04680390653589406,0.0,2.0992866171935843e-256,0.027426797325788694,0.017868009714371504
mimic3_los_3,RC-Iso,9,0.7246953325847508,0.2081487693722027,0.15315197598067054,0.02457918738639453,0.8238987336963205,0.0005556364907600128,1.4697066508653333e-05
mimic3_los_3,RC-Logit,9,0.7248864592014637,0.20772619484960753,0.15487120977936153,0.19488607732049623,0.8821641851786586,0.00032284216629796276,1.721925409685527e-05
mimic3_los_3,RF-NoCal,9,0.7285647301587,0.20728871791337478,0.15665107367248055,2.1547513385788974e-06,1.1478515950859176e-05,0.0011713906476578033,3.624696646055891e-05
