dataset,model,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
breast_cancer,CF-Iso,6,0.9833519086096406,0.024290803981667244,0.9010466147634534,0.0,0.2852367012729048,0.0014865915066544341,0.0001887414743989296
breast_cancer,CF-Logit,6,0.9866258010587907,0.025768186258576117,0.895028206410278,0.004980804174980258,0.31050515707199966,0.0006176670598725292,0.00013029550155363743
breast_cancer,RC-Iso,6,0.9742964614098636,0.03385285265424072,0.8620937218636594,0.0,2.540557147751453e-22,0.0013038235825241612,1.9356597610567146e-07
breast_cancer,RC-Logit,6,0.9900390080802453,0.027442498563692734,0.888207564711488,3.182150288827401e-07,0.08439283685517047,0.0008602797839481395,2.387484344033535e-05
breast_cancer,RF-NoCal,6,0.985720256338813,0.030999476752581044,0.8737175118804371,0.0,0.4886949417540072,0.005554027285390199,0.0003109871518977482
breast_cancer,CF-Iso,7,0.9962382445141067,0.02682910798208409,0.8770360585416739,0.8614156215661475,0.8677733378975553,0.0029354903385226706,0.00028723636598181035
breast_cancer,CF-Logit,7,0.9962382445141066,0.0181180892944961,0.9169606506174983,0.2967227756207218,0.8907973616436904,0.002228953493502466,0.00040445950845210954
breast_cancer,RC-Iso,7,0.9794670846394985,0.027332012041488777,0.8747311341527941,0.4847025017873807,0.773052892483299,0.002390288196950376,1.159384212508752e-05
breast_cancer,RC-Logit,7,0.9960815047021944,0.0247708959705702,0.8864693151919368,0.0,0.00012863567695518317,0.0031870278664570145,0.0008518500134472546
breast_cancer,RF-NoCal,7,0.9970219435736677,0.023451501965893573,0.8925163998456592,0.5057238572414784,0.06548774778659368,0.006507476915623445,0.00011767305425096429
breast_cancer,CF-Iso,8,0.9952380952380951,0.026771678880416122,0.8870374224902962,0.9462090312575518,0.19551486810929197,0.003092222727011091,0.00024691432077002864
breast_cancer,CF-Logit,8,0.9984848484848485,0.02261855419906855,0.904561451178216,0.9698213642693055,0.8887484109818173,0.0019490150143856074,0.0001738031877560449
breast_cancer,RC-Iso,8,0.9497835497835498,0.04093567251461988,0.8272727272727273,0.0,0.0,0.003947266542782692,0.0008549639205225506
breast_cancer,RC-Logit,8,0.9974025974025974,0.03377770628703415,0.8574756263291248,3.173217522789429e-05,2.5456406252379896e-08,0.0069044349961916674,0.000986560605737126
breast_cancer,RF-NoCal,8,0.9985569985569985,0.02261367040064889,0.9045820582705087,0.3663658146728803,0.04969891923876956,0.008472666954255416,5.5437030132272496e-05
breast_cancer,CF-Iso,9,0.9973364900858243,0.019260112367393053,0.9166639618622462,0.9799988321380798,0.8193621925896203,0.0003451330941678712,2.6239695174549616e-05
breast_cancer,CF-Logit,9,0.9970405445398046,0.016714719448329893,0.9276775508451296,0.14219808838454628,0.7172330124709605,0.0003687307869615619,6.275409759312534e-05
breast_cancer,RC-Iso,9,0.9900118378218408,0.020341154148971273,0.9119864326028309,0.0,0.21028504635070666,0.00047604251576943495,8.897619340886879e-05
breast_cancer,RC-Logit,9,0.9971885173128144,0.024133498545229636,0.8955774443679995,8.279479746242657e-08,1.706360107182254e-05,0.004407153777254827,0.00020719228704010802
breast_cancer,RF-NoCal,9,0.9973364900858241,0.02110030266767742,0.908701694243037,0.9974707815928068,0.11384780524399335,0.00024023360974851802,3.918547587291825e-06
